TweetId	tweet	username	mentname	Date	Predom	Feeling	Behavior	Admiration	Admiration_Int	Anger	Anger_Int	Disgust	Disgust_Int	Fear	Fear_Int	Interest	Interest_Int	Joy	Joy_Int	Sadness	Sadness_Int	Surprise	Surprise_Int	group	party	Split	Specificity
1150087968608141313	Thank you very much for hosting this great discussion, @repsamgraves.	repdavids	repsamgraves	2019-07-13	predom	warm	app	True	2.0	False	2.0	False	2.0	False	2.0	False	2.0	True	1.6666666666666667	False	2.0	False	2.0	0	D	train	2.358694
1150537893594750976	Only one of the Members of Congress pictured below was born outside the United States.  It’s me, also the only one who was not the subject of a racist tweet by the President today. All of us — including those like @ilhan and me born elsewhere — are proud Americans.  	repdonbeyer	ilhan	2019-07-14	predom	neutral	neutral	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	1.6666666666666667	False	2.0	False	2.0	1	D	train	3.375026
1151234663593254913	So excited to host @repjayapal to discuss Medicare for All and how we guarantee healthcare for every single American!  RSVP ⬇️  	ilhan	repjayapal	2019-07-16	predom	warm	app	True	2.0	False	2.0	False	2.0	False	2.0	True	2.333333333333333	True	2.6666666666666665	False	2.0	False	2.0	1	D	train	3.473946
1151257262348034048	It’s been 228 days since the #USMCA was signed. I’d say it’s about time that @speakerpelosi and our friends in the House signal their support for the #USMCAnow. We’ve got to get this deal across the finish line—Iowa’s farmers, manufacturers, & small biz are counting on it.  	senjoniernst	speakerpelosi	2019-07-16	predom	dunno	dunno	False	2.0	False	1.6666666666666667	False	1.6666666666666667	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	R	train	2.967752
1151558574197432320	Today I reintroduced the bipartisan Energy Savings and Industrial Competitiveness Act w\/ @senatorshaheen to improve energy efficiency in three key sectors – buildings, industrial, & the federal government.  	senrobportman	senatorshaheen	2019-07-17	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	1.6666666666666667	False	2.0	False	2.0	0	R	test	4.158526
1151945446325149697	Senator @randpaul: ✅ Budget-busting #GOPTaxScam that gives 80+% of the benefits to the richest few.  ❌ Support OUR brave 9\/11 first responders who risked their lives on that terrible day.  	reprobinkelly	randpaul	2019-07-18	predom	dunno	dunno	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	D	train	3.978379
1154107967232446464	.@reprooney is brave, and coastal, and doesn’t need Koch brothers money. This is a great step, and shows what’s possible. I wish one — just one — Republican Senator would step up. Many are from states facing climate and oceans upheaval.	senwhitehouse	reprooney	2019-07-24	predom	warm	app	True	2.333333333333333	False	2.0	False	1.6666666666666667	False	2.0	False	2.0	False	2.333333333333333	False	2.0	False	2.0	0	D	train	3.768013
1154114180083064832	I am old enough to remember when @repdevinnunes recused himself as the House Ethics Committee also investigated him.   	repgwenmoore	repdevinnunes	2019-07-24	predom	cold	disapp	False	2.0	True	2.333333333333333	True	2.333333333333333	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	D	test	3.350723
1154119800089731073	.@senwhitehouse is THE national leader on climate change issues, and we are lucky to have him fighting for #RI in the U.S. Senate. Shortly, he will deliver his 250th “Time to Wake Up” speech to urge action to address our climate crisis. Tune in!  	jimlangevin	senwhitehouse	2019-07-24	predom	warm	app	True	3.0	False	2.0	False	2.0	False	2.0	False	2.333333333333333	False	2.0	False	2.0	False	2.0	1	D	train	3.484335
1154386917867315201	Thank you @repbillfoster for joining us at the #DITSummit2019! #HBCUTech  	repadams	repbillfoster	2019-07-25	predom	warm	app	False	2.333333333333333	False	2.0	False	2.0	False	2.0	False	2.0	True	2.0	False	2.0	False	2.0	1	D	train	2.878209
1154417395546693632	My friend @repdebdingell & I spoke with interns from Michigan last night at the Capitol about the importance of bipartisanship & the need to restore civility in our political system.   We have to work better together - it’s time.  	repfredupton	repdebdingell	2019-07-25	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	True	2.0	False	2.0	False	2.0	False	2.0	0	R	train	4.176353
1154464852645228544	Thank you @repgracemeng for championing this bill in the House. It’s critical that we pass the “Stop Cruelty to Migrant Children Act” through Congress so that the systematic abuse of children by our government ends.	senjeffmerkley	repgracemeng	2019-07-25	predom	warm	app	True	2.6666666666666665	False	2.0	False	2.0	False	2.0	True	2.333333333333333	False	1.6666666666666667	False	2.0	False	2.0	1	D	train	4.021844
1154790673515765760	It’s tough to watch @speakerpelosi get pulled further and further left. Inevitable, when you’re the leader of the #NewDemocraticParty.   	repjimbanks	speakerpelosi	2019-07-26	predom	cold	disapp	False	2.0	False	1.6666666666666667	False	2.0	False	2.0	False	2.0	False	2.0	True	2.0	False	2.0	0	R	dev	3.135032
1154801874849148928	Met with Cambodian Ambassador H.E. Chum Sounry in my office. Was joined by @replowenthal. Emphasized the need for Democracy and Human Rights in #Cambodia. 1\/3  	bradsherman	replowenthal	2019-07-26	predom	warm	neutral	False	2.0	False	1.6666666666666667	False	1.6666666666666667	False	1.6666666666666667	True	2.0	False	1.6666666666666667	False	1.6666666666666667	False	1.6666666666666667	1	D	train	4.134768
1154821857545244673	Proud to join w\/ @repcheri & Krista Drobac, Chair of Aligning for Health to introduce an important new bill that helps states & communities devise strategies to improve the health & well-being of our communities.  	repmcgovern	repcheri	2019-07-26	predom	warm	app	True	1.6666666666666667	False	2.0	False	2.0	False	2.0	True	2.333333333333333	False	2.333333333333333	False	2.0	False	2.0	1	D	train	4.277713
1155894002295726081	Tomorrow, @repslotkin and I will be co-hosting a Veterans Fair at VFW Post 701 in Lansing to help veterans and their families access available resources. Details here ⬇  	repwalberg	repslotkin	2019-07-29	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	True	1.6666666666666667	False	2.0	False	2.0	False	2.0	0	R	test	4.122871
1156289954936434688	If House Democrats care about American workers AND bringing prosperity and much-needed stability to Mexico, they should demand @speakerpelosi bring the #USMCA to the floor for a vote.  	repjimbanks	speakerpelosi	2019-07-30	predom	cold	disapp	False	2.0	False	2.333333333333333	False	2.0	False	2.0	True	2.0	False	2.0	False	2.0	False	2.0	0	R	dev	4.03413
1156657715839676416	Just witnessed the first woman Speaker of the US House of Representatives address the Ghanaian parliament.  This is how you send a signal of mutual respect and partnership, not just to Ghana but to the continent of Africa as a whole.   Thank you @speakerpelosi for being a LEADER.  	repkarenbass	speakerpelosi	2019-07-31	predom	warm	app	True	3.0	False	2.0	False	2.0	False	2.0	False	2.333333333333333	False	2.0	False	2.0	False	2.0	1	D	train	4.049457
1156681136845799425	Today I joined the bipartisan Comprehensive Care Caucus. I’m looking forward to working with @senjackyrosen and others to improve lives by making sure people can choose the best care plan possible.  	senatorfischer	senjackyrosen	2019-07-31	predom	warm	app	False	2.333333333333333	False	2.0	False	2.0	False	2.0	True	2.0	True	2.0	False	2.0	False	2.0	0	R	train	3.878109
1156726162527334400	The Pregnancy Assistance Fund (PAF) program has proven to be beneficial in improving the educational, health, & social outcomes for at-risk pregnant women, which is why I introduced a bill w\/ @senbobcasey to reauthorize funding for the PAF through 2024.    	lisamurkowski	senbobcasey	2019-07-31	predom	warm	app	False	1.6666666666666667	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	R	train	4.289469
1156939745525714945	Thank you for the support @reprutherfordfl!  The #YoungerAlzAct continues to gain strong, bipartisan support in the House!  This bill will finally ensure that people living with Younger-Onset Alzheimer’s have access to the care and resources they need, regardless of age. #ENDALZ	repkathleenrice	reprutherfordfl	2019-08-01	predom	warm	app	False	1.6666666666666667	False	2.0	False	2.0	False	2.0	False	2.0	True	2.333333333333333	False	2.0	False	2.0	0	D	train	4.30494
1157071116319502343	Representing the district I was born in and have called home for my entire life is an honor. As is being able to serve alongside my friend and colleague, @reppressley.  	reploritrahan	reppressley	2019-08-01	predom	warm	app	True	2.6666666666666665	False	2.0	False	2.0	False	2.0	False	2.0	True	2.333333333333333	False	2.0	False	2.0	1	D	train	3.450138
1157370099881402368	"""If the bill called the 'Define WOTUS Act' introduced by @senjoniernst, R-Iowa, and Mike Braun, R-Ind., becomes law, it would ensure that if a new administration takes office the rule could not be changed by executive order or regulatory action.""  "	senatorbraun	senjoniernst	2019-08-02	predom	dunno	dunno	False	2.0	False	2.0	False	2.0	False	2.0	True	2.0	False	2.0	False	2.0	False	2.0	1	R	train	3.987109
1157383085857656833	Thank you to @repjimbaird for visiting Omaha this week. Nebraska and Indiana are two of the top 10 agricultural producing states, and we're committed to helping our nation grow through our productive agribusiness and technological industries.  	repdonbacon	repjimbaird	2019-08-02	predom	warm	app	False	1.6666666666666667	False	2.0	False	2.0	False	2.0	False	2.0	True	2.333333333333333	False	2.0	False	2.0	1	R	train	4.391286
1159168175059165184	I work with @repmiketurner on the House Armed Services Committee. We don’t always agree, but I appreciate his support on this issue. I hope other Republicans will stand up and do the right thing so we can finally address the senseless gun violence in America.	repjimcooper	repmiketurner	2019-08-07	predom	warm	app	False	2.333333333333333	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	D	train	3.988265
1159541850014932993	Every four seconds, a child goes missing.   That's unsettling, & why I introduced the National Child ID Act w\/@repbrianfitz.  Read more about how this bill will help save lives.⬇️⬇️⬇️  	donaldnorcross	repbrianfitz	2019-08-08	predom	warm	app	False	1.6666666666666667	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	D	train	3.774613
1159600676479143941	A vast majority of Americans are asking for common-sense legislation to protect our families, our friends, and our communities from gun violence. This cannot wait any longer.  Proud to join @repthompson & 212 of my colleagues in sending a letter urging action in the Senate.  	replucymcbath	repthompson	2019-08-08	predom	warm	app	False	2.333333333333333	False	2.0	False	2.0	False	1.6666666666666667	False	2.0	True	2.333333333333333	False	2.0	False	2.0	1	D	train	4.005227
1159917907956162566	Last night @repjerrynadler announced that Democrats are already doing an impeachment inquiry.  The same day he announced it, we confirmed what we already knew: the “Russian collusion” narrative was built on coordination between top FBI\/DOJ officials and the Clinton campaign.	jim_jordan	repjerrynadler	2019-08-09	predom	neutral	neutral	False	2.0	False	2.333333333333333	False	2.333333333333333	False	2.0	True	1.6666666666666667	False	2.0	False	2.0	False	2.0	0	R	train	3.964916
1160231886880485382	ICYMI: I was proud to introduce bipartisan legislation with @donaldnorcross to aid law enforcement by encouraging parents and guardians to proactively collect and store their children's sensitive identification information at home. Read more⬇️  	repbrianfitz	donaldnorcross	2019-08-10	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	True	2.0	False	2.0	False	2.0	0	R	train	4.36581
1160954676482908160	My friend @repangiecraig and I are on the road in #MN02 and #MN03 to listen and learn about transportation and infrastructure needs in Minnesota.  	repdeanphillips	repangiecraig	2019-08-12	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	1	D	train	3.624414
1161660864275070976	@RepKevinBrady 14\/ To provide more comprehensive healthcare for those living with obesity, I cosponsored @repronkind's Treat and Reduce Obesity Act. This bill expands obesity treatment options available to Medicare recipients, including intensive behavioral therapy & counseling programs.	reprutherfordfl	repronkind	2019-08-14	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	True	1.6666666666666667	False	2.0	False	2.0	False	2.0	0	R	train	4.566424
1162029688111403009	I recently joined @speakerpelosi on a Congressional trip to Guatemala, El Salvador, Honduras, and McAllen, Texas to learn more about the refugee crisis happening to our south, and how we can help slow this crisis while treating those who come to America with decency and humanity.  	repanthonybrown	speakerpelosi	2019-08-15	predom	warm	app	False	1.6666666666666667	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	1	D	train	3.986525
1162035965231337473	@RepKevinBrady @RepRonKind 15\/ When a servicemember makes the ultimate sacrifice, it is our responsibility to lay them to a proper rest. That is why I cosponsored @repjimmypanetta's Full Military Honors Act, to allow Medal of Honor recipients & POWs to receive a full military honors burial ceremony.	reprutherfordfl	repjimmypanetta	2019-08-15	predom	warm	app	True	2.333333333333333	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	R	train	4.040677
1162371807158177796	.@repdebhaaland & I invite feedback about this proposal & look forward to working closely with tribal nations & citizens, experts, & other stakeholders to advance legislation in Congress that honors the United States’ promises to Native peoples.  	senwarren	repdebhaaland	2019-08-16	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	1.6666666666666667	False	2.0	False	2.0	1	D	train	4.407009
1162453957798768640	‼️ Thank you @repjerrynadler.  ⁉️ @SenateMajLdr McConnell won't even bring up votes on policies that more than 90% of Americans support.  Our gun violence epidemic is a national emergency. This should be everyone’s priority. #EndGunViolence #EnoughIsEnough #DoSomething	donaldnorcross	repjerrynadler	2019-08-16	predom	warm	app	True	2.333333333333333	False	2.0	False	2.0	False	1.6666666666666667	False	2.0	False	2.333333333333333	False	2.0	False	2.0	1	D	train	4.190245
1163130690365460480	18\/ To help improve patient outcomes for children covered by Medicaid, I cosponsored @usrepkcastor’s ACE Kids Act. This legislation expands access to patient-centered, pediatric-focused coordinated care models tailored to children’s unique needs, and was recently signed into law!	reprutherfordfl	usrepkcastor	2019-08-18	predom	warm	app	False	2.333333333333333	False	2.0	False	2.0	False	2.0	True	2.333333333333333	True	2.333333333333333	False	2.0	False	2.0	0	R	train	3.828779
1164642221834100737	Great to see AGs and industry team up to combat robocalls. Working with my partner @senjohnthune, along with House and Senate leaders, to send needed robocall legislation to the president's desk.  	senmarkey	senjohnthune	2019-08-22	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	D	train	4.25958
1164646967282229262	As a new father, I know how critical it is that new parents and babies get the care and resources they need. I thank @repveasey for leading this effort and I look forward to working in a bipartisan way to address the infant and maternal mortality crisis.  	repcolinallred	repveasey	2019-08-22	predom	warm	app	True	2.0	False	2.0	False	2.0	False	2.0	False	2.333333333333333	True	1.6666666666666667	False	2.0	False	2.0	0	D	test	3.84007
1164997231252004864	This has been a team effort, and I’m honored to have worked jointly with @repjudychu & the VA to make this day a reality. We thank all of our veterans—men & women—and their families, and we will never forget their service and sacrifices to our nation!  	gracenapolitano	repjudychu	2019-08-23	predom	warm	app	True	2.6666666666666665	False	2.0	False	2.0	False	2.0	False	2.0	False	2.333333333333333	False	2.0	False	2.0	1	D	train	3.597201
1165043223678447616	Join me & @repmcnerney on Thursday, August 29th in Antioch for a town hall on what’s happening in Washington and news of the day. We look forward to answering your questions. RSVP:    	repdesaulnier	repmcnerney	2019-08-23	predom	neutral	neutral	False	2.0	False	2.0	False	2.0	False	2.0	False	1.6666666666666667	False	1.6666666666666667	False	2.0	False	2.0	1	D	dev	3.838274
1166016703085469696	If your house is on fire, you don't have to look up your firehouse's phone number—we have 9-1-1. We should treat mental health emergencies the same way.  That's why @repchrisstewart & I want to make 9-8-8 a national mental health emergency line.   	teammoulton	repchrisstewart	2019-08-26	predom	warm	app	True	1.6666666666666667	False	2.0	False	2.0	False	2.0	False	1.6666666666666667	False	1.6666666666666667	False	2.0	False	2.0	0	D	dev	3.576489
1166879709873016832	Thank you, @senatorisakson, for your decades of service and your steadfast commitment to foreign assistance and diplomacy, and especially U.S leadership in Africa. It’s been a pleasure to learn from and work alongside you.	senbooker	senatorisakson	2019-08-28	predom	warm	app	True	3.0	False	2.0	False	2.0	False	2.0	False	2.0	True	2.333333333333333	False	2.0	False	2.0	0	D	train	4.150981
1166880549337567234	Incredibly honored to host @speakerpelosi in Colorado today, along with CO Insurance Commissioner @mike_conway14 for a robust policy discussion on efforts being done at the state level and in the House of Representatives to #ProtectOurCare  	repjoeneguse	speakerpelosi	2019-08-28	predom	warm	app	True	2.0	False	2.0	False	2.0	False	2.0	False	2.0	True	2.333333333333333	False	2.0	False	2.0	1	D	dev	4.444076
1171074810136408064	Confusing labels like “buy by” “sell by” & “freshest by” only contribute to food waste. My bipartisan bill with @repnewhouse, the Food Date Labeling Act, would help standardize labels, end consumer confusion around expiration dates, and reduce food in our landfills.  	chelliepingree	repnewhouse	2019-09-09	predom	warm	app	False	1.6666666666666667	False	2.0	False	2.0	False	2.0	False	2.333333333333333	False	2.0	False	2.0	False	2.0	0	D	train	3.631471
1171414632684240897	.@repsherrill saw the benefits when healthcare providers, non-profits, local governments, and law enforcement work together to end the addiction crisis.    	repdavidtrone	repsherrill	2019-09-10	predom	neutral	app	False	2.333333333333333	False	2.0	False	2.0	False	2.0	True	2.333333333333333	False	2.0	False	2.0	False	2.0	1	D	train	3.462902
1171480862740762625	The #USMCA is Good for Indiana, and Good for America.  ??Boosts the U.S. Economy ??‍♀️Creates More and Better Jobs ??Rising Wages for Americans ??Protects U.S. Intellectual Property  @speakerpelosi - It's time to pass the #USMCAnow  	repgregpence	speakerpelosi	2019-09-10	predom	dunno	dunno	False	2.0	False	1.6666666666666667	False	1.6666666666666667	False	2.0	True	2.0	False	2.0	False	2.0	False	2.0	0	R	train	3.510562
1171513426901778437	Today, I spoke on the Floor of the House of Representatives in support of the #USMCA—an agreement that will generate tens of billions of dollars and create over 175,000 new American jobs. @speakerpelosi, it’s time to pass the #USMCAnow ????  	repgregpence	speakerpelosi	2019-09-10	predom	dunno	dunno	False	2.0	False	2.0	False	2.0	False	2.0	True	2.0	False	2.0	False	2.0	False	2.0	0	R	train	4.109699
1171853413107191808	1 in 6 post-9\/11 #Veterans say their transition to civilian life is extremely difficult.  @repriggleman & I founded the Veterans Education Caucus to shine a light on these issues, & help Vets access education & succeed when they return home. #VetsEdCaucus  	repsusielee	repriggleman	2019-09-11	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	1.6666666666666667	False	2.0	False	2.0	0	D	train	4.26421
1172222595468603394	77% of voters agree: Babies #BornAlive during an abortion must be protected.  80 times, a vote has been requested.  80 times, Pelosi has blocked a vote to #EndInfanticide  Why is it so hard for @speakerpelosi & House Democrats to pass the commonsense #BornAliveAct?  	repbobgibbs	speakerpelosi	2019-09-12	predom	cold	disapp	False	2.0	True	2.6666666666666665	True	2.6666666666666665	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	R	train	3.83496
1172613577737420800	Yesterday, @senrobportman and I introduced legislation to rename NASA’s Plum Brook Station, the agency’s test facility in Sandusky, Ohio, after Neil Armstrong.  	sensherrodbrown	senrobportman	2019-09-13	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	D	train	4.154913
1174321424842002433	Happening Soon: I’m joining @chelliepingree & a broad coalition of farmers and ranchers from across America who are here to support a #GreenNewDeal. Livestream below ⬇️	repmcgovern	chelliepingree	2019-09-18	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	True	1.6666666666666667	False	2.0	False	2.0	False	2.0	1	D	train	3.639208
1174321752631054341	Students shouldn’t suffer when private equity firms close a college or engage in deceptive practices to attract new students.    That’s why @senwarren & I are joining forces to investigate private equity’s attempt to take over colleges and universities.	repmarkpocan	senwarren	2019-09-18	predom	warm	app	True	1.6666666666666667	False	2.0	False	2.0	False	2.0	True	2.333333333333333	False	2.0	False	2.0	False	2.0	1	D	test	4.012435
1174346516829483009	#ICYMI - I joined @repkimschrier & @CongressmanRuiz in writing to the Administration to express our concerns about recent reports that migrant families will not be receiving flu vaccines this Fall.   	repbera	repkimschrier	2019-09-18	predom	neutral	app	False	2.0	False	2.0	False	2.0	False	1.6666666666666667	True	2.333333333333333	False	2.0	False	2.0	False	2.0	1	D	train	3.919714
1174393589637533697	Thank you @repsusielee for taking a stand. Is it so hard for the GOP to support even the simplest steps to protect our children?	repvaldemings	repsusielee	2019-09-18	predom	warm	app	True	3.0	False	1.6666666666666667	False	1.6666666666666667	False	1.6666666666666667	True	2.333333333333333	False	2.333333333333333	False	1.6666666666666667	False	1.6666666666666667	1	D	test	3.145854
1174493580938924032	FACT CHECK: @repdougcollins, along with every other House Republican (except one), voted against H.R. 2722, the #SAFEAct – a bill to help states and local governments harden their election security ahead of the 2020 elections. #SecureOurElections	repsarbanes	repdougcollins	2019-09-18	predom	cold	disapp	False	2.0	False	2.0	False	2.0	False	2.0	True	2.0	False	2.0	False	2.0	False	2.0	0	D	train	4.554729
1174699314096037888	JUST IN: Our air quality will get worse and you’ll have to pay more at the pump if the Trump Administration weakens our fuel standards. I’m joining @repdesaulnier & other colleagues in opposing this move. #HigherStandards  	reptjcox	repdesaulnier	2019-09-19	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	1	D	train	4.056625
1174740896992112640	Keeping my colleague @whipclyburn in my thoughts as he mourns the passing of his dear wife, Emily. She will be missed in the hearts of many. Her kind heart, philanthropic spirit, and commitment to equality are examples for us all.	repveasey	whipclyburn	2019-09-19	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	True	2.333333333333333	False	2.0	0	R	train	4.129402
1174742087469797378	15,000 good-paying jobs that support hardworking East Tennessee families. What could make these jobs even better?  Passing the #USMCA to provide long-term certainty to the folks who deserve it the most. @speakerpelosi your call.	repchuck	speakerpelosi	2019-09-19	predom	dunno	dunno	False	2.0	False	2.0	False	2.0	False	2.0	True	2.0	False	2.0	False	2.0	False	2.0	0	R	train	4.069039
1174752678016180224	Nearly 25% of high schoolers are vaping regularly. This is unacceptable. @senjeffmerkley & I are teaming up on legislation that: ✔️Bans e-cigarettes from containing non-tobacco flavors ✔️Requires cartridges to be tamper-proof ✔️Applies existing tobacco excise tax to e-cigarettes  	senatorromney	senjeffmerkley	2019-09-19	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	True	1.6666666666666667	False	2.0	False	2.0	False	2.0	0	R	train	3.840324
1175074786881486848	Today on #NationalPOWMIARecognitionDay, I am proud to join @repallawsonjr in introducing the National POW\/MIA Memorial and Museum Act, which would designate the POW\/MIA Memorial at Cecil Field in Jacksonville as the National POW\/MIA Memorial and Museum.  	reprutherfordfl	repallawsonjr	2019-09-20	predom	warm	app	False	2.333333333333333	False	2.0	False	2.0	False	2.0	False	2.333333333333333	True	2.333333333333333	False	2.0	False	2.0	0	R	train	3.667441
1175079888619024384	@RebeccaShabad No. @gopleader is wrong. This is a tactic. Blame the victim essentially.	repswalwell	gopleader	2019-09-20	predom	cold	disapp	False	2.0	True	2.6666666666666665	True	2.6666666666666665	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	D	train	2.56056
1175099553172901889	I know firsthand the need for early screenings and warnings about the health threat of cancer, and am proud to co-sponsor legislation with @senamyklobuchar to reauthorize funding for the EARLY Act.   	mikecrapo	senamyklobuchar	2019-09-20	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	True	2.0	False	2.0	False	2.0	0	R	train	4.004145
1175114889502871553	I’m glad the Senate passed my bill with @sentomcotton to ensure the POW\/MIA flag is always displayed with the US flag in the Capitol, Vietnam Vets Memorial & other federal properties. I’m working to get it passed in the House & signed by the President.  	senwarren	sentomcotton	2019-09-20	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	D	test	3.607988
1176182511434706945	@senatemajldr I stand with @repdebhaaland on #NativeWomensEqualPay Day demanding #EqualPay for my sisters working to support their families.    	rephorsford	repdebhaaland	2019-09-23	predom	warm	app	False	2.333333333333333	False	2.0	False	2.0	False	2.0	False	2.333333333333333	False	1.6666666666666667	False	2.0	False	2.0	1	D	test	3.726906
1176524423601500163	Republicans have always worked with Democrats in a bipartisan manner to lower #DrugPrices. But now, @speakerpelosi wants to play politics with that too. Not only is her plan radical and impractical, but it casts aside all of the bipartisan work we have done to address this issue.  	usreplong	speakerpelosi	2019-09-24	predom	cold	disapp	False	2.0	True	2.6666666666666665	True	2.6666666666666665	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	R	test	3.771844
1176663424027308032	Here is my statement on @speakerpelosi’s announcement of a formal impeachment inquiry:  	repcarolmiller	speakerpelosi	2019-09-24	predom	neutral	neutral	False	2.0	False	2.0	False	2.0	False	2.0	True	2.0	False	2.0	False	2.0	False	2.0	0	R	train	3.051048
1176975068322312193	San Bernardino County's firefighters are heroes, and they deserve our full support. I'm proud to have worked with my friend Rep. @normajtorres to secure this funding, which will help Inland Empire firefighters stay safe as they protect our communities.  	reppeteaguilar	normajtorres	2019-09-25	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	True	2.0	False	2.0	False	2.0	1	D	train	4.101261
1177278779128987648	Thank you @repdlesko for hosting this morning's monthly Arizona delegation breakfast. We have a great delegation, and I look forward to seeing us all continue to work together for Arizonans??	repdavid	repdlesko	2019-09-26	predom	warm	app	True	1.6666666666666667	False	2.0	False	2.0	False	2.0	False	2.0	True	1.6666666666666667	False	2.0	False	2.0	1	R	train	3.84631
1177287195356516353	I commend @speakerpelosi for opening an #ImpeachmentInquiry. It’s the right time. It’s the right issue. Trump’s conduct is an egregious subversion of our #Constitution and a clear abuse of power. No one is above the law. We must pursue #impeachment. #ExposeTheTruth  	repcohen	speakerpelosi	2019-09-26	predom	warm	app	True	2.333333333333333	False	2.0	False	2.0	False	2.0	False	2.333333333333333	False	2.0	False	2.0	False	2.0	1	D	test	3.913147
1178749269320372225	Honored to welcome my friend and colleague @reparmstrongnd to Colorado today!   We're touring local farms and seeing innovative agriculture practices at work.	repjoeneguse	reparmstrongnd	2019-09-30	predom	warm	app	False	2.333333333333333	False	2.0	False	2.0	False	2.0	False	2.0	True	2.6666666666666665	False	2.0	False	2.0	0	D	train	3.807298
1178781115299090432	Thank you @repannaeshoo for being a champion on Energy & Commerce on the intersection of opioids and mental health. I look forward to working together to increase access to mental health resources for those with substance use disorder.	repdavidtrone	repannaeshoo	2019-09-30	predom	warm	app	True	2.6666666666666665	False	2.0	False	2.0	False	2.0	False	2.333333333333333	True	2.333333333333333	False	2.0	False	2.0	1	D	dev	4.273576
1179415003805474819	.@speakerpelosi continues to put #PoliticsOverProgress.	usreplong	speakerpelosi	2019-10-02	predom	cold	disapp	False	2.333333333333333	True	2.0	False	2.333333333333333	False	2.0	False	2.333333333333333	False	2.0	False	2.0	False	2.0	0	R	train	2.162471
1179425983805431809	It’s great to be in Detroit speaking with over 80 high school and college students about a number of important issues at the Detroit Economic Club Student Reception. @repdebdingell and I love answering questions from students all over the state about the issues important to them.  	repfredupton	repdebdingell	2019-10-02	predom	warm	app	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	R	train	4.214255
1179911676537327616	The facts we learned today from Ambassador Volker undercut the salacious narrative that @repadamschiff is using to sell his impeachment ambitions.  We hope the American people get to read the transcript of today’s testimony and see the truth.	jim_jordan	repadamschiff	2019-10-03	predom	cold	disapp	False	2.0	True	2.6666666666666665	True	2.6666666666666665	False	2.0	False	2.0	False	2.0	False	2.0	False	2.0	0	R	train	4.056532
1180223869145288709	Transparency and accountability have to go hand in hand. There's no use in having the VA study issues and report back if no one can find those studies. Proud to work with my colleague and fellow veteran @repgilcisneros to make the VA more transparent.  	repmaxrose	repgilcisneros	2019-10-04	predom	warm	app	True	1.6666666666666667	False	2.0	False	2.0	False	2.0	False	2.0	True	2.0	False	2.0	False	2.0	1	D	train	4.142589
1180948403330535424	It's been 3 days & @repadamschiff still hasn't released the transcript of Amb Volker's interview, instead just cherry picking some texts. I don't have to ask why, bc I was there w both of them Thurs. Schiff's not releasing it bc it obliterates his fairy tale quid pro charge.	repleezeldin	repadamschiff	2019-10-06	predom	cold	disapp	False	2.0	True	2.0	True	2.333333333333333	False	2.0	False	2.333333333333333	False	2.0	False	2.0	False	2.0	0	R	train	3.208765
